CaseID,Activity,Timestamp
445,Take in charge ticket-complete,15110.268657407407
445,Resolve ticket-complete,15110.41962962963
445,Closed-complete,15156.271215277779
446,Assign seriousness-complete,15806.337650462963
446,Take in charge ticket-complete,15824.207511574074
446,Wait-complete,15824.229039351852
446,Resolve ticket-complete,15825.500960648149
446,Closed-complete,15840.501122685186
447,Assign seriousness-complete,15777.644016203703
447,Resolve ticket-complete,15793.353055555555
447,Closed-complete,15808.269988425925
448,Assign seriousness-complete,15503.513900462964
448,Take in charge ticket-complete,15504.31605324074
448,Wait-complete,15517.442164351853
448,Resolve ticket-complete,15520.435520833333
448,Closed-complete,15539.51431712963
449,Assign seriousness-complete,15042.409398148147
449,Take in charge ticket-complete,15042.409641203703
449,Wait-complete,15042.412060185185
449,Take in charge ticket-complete,15043.4725
449,Resolve ticket-complete,15043.472951388889
449,Closed-complete,15091.389305555556
450,Assign seriousness-complete,14889.539525462964
450,Take in charge ticket-complete,14889.539884259259
450,Resolve ticket-complete,14890.239016203705
450,Closed-complete,14933.625405092593
451,Assign seriousness-complete,15163.47025462963
451,Assign seriousness-complete,15168.26079861111
451,Take in charge ticket-complete,15168.39429398148
451,Resolve ticket-complete,15168.395509259259
451,Closed-complete,15207.472604166667
452,Assign seriousness-complete,14943.631435185185
452,Take in charge ticket-complete,14949.256064814816
452,Resolve ticket-complete,14949.605358796296
452,Closed-complete,14975.625393518518
453,Assign seriousness-complete,15483.206215277778
453,Take in charge ticket-complete,15483.20630787037
453,Resolve ticket-complete,15485.396701388889
453,Resolve ticket-complete,15485.396701388889
453,Closed-complete,15518.209097222221
454,Assign seriousness-complete,15286.577881944444
454,Take in charge ticket-complete,15286.57804398148
454,Resolve ticket-complete,15286.597222222223
454,Closed-complete,15317.584120370371
455,Assign seriousness-complete,14791.23162037037
455,Take in charge ticket-complete,14802.268043981481
455,Wait-complete,14804.46125
455,Take in charge ticket-complete,14811.224328703704
455,Resolve ticket-complete,14811.224432870371
455,Closed-complete,14826.224583333333
456,Assign seriousness-complete,15814.460439814815
456,Take in charge ticket-complete,15855.508113425925
456,Resolve ticket-complete,15856.442013888889
456,Closed-complete,15871.442175925926
457,Assign seriousness-complete,15315.396898148148
457,Take in charge ticket-complete,15315.403796296296
457,Resolve ticket-complete,15315.627013888889
457,Closed-complete,15346.403194444445
458,Assign seriousness-complete,15541.305162037037
458,Take in charge ticket-complete,15547.52369212963
458,Resolve ticket-complete,15580.304965277777
458,Closed-complete,15595.305150462964
459,Assign seriousness-complete,15252.24486111111
459,Take in charge ticket-complete,15265.267256944444
459,Resolve ticket-complete,15265.5253125
459,Closed-complete,15298.333645833334
460,Assign seriousness-complete,15030.6209375
460,Take in charge ticket-complete,15033.375671296297
460,Resolve ticket-complete,15033.41769675926
460,Closed-complete,15065.542002314814
461,Assign seriousness-complete,15427.25162037037
461,Take in charge ticket-complete,15427.2840625
461,Wait-complete,15429.203159722223
461,Resolve ticket-complete,15446.241875
461,Closed-complete,15462.292824074075
462,Assign seriousness-complete,15475.235532407407
462,Take in charge ticket-complete,15475.235625
462,Require upgrade-complete,15475.532349537038
462,Resolve ticket-complete,15492.38025462963
462,Closed-complete,15507.380416666667
463,Assign seriousness-complete,15288.306122685186
463,Take in charge ticket-complete,15288.306342592592
463,Resolve ticket-complete,15321.61480324074
463,Resolve ticket-complete,15321.614814814815
463,Closed-complete,15336.61494212963
464,Assign seriousness-complete,15254.229178240741
464,Take in charge ticket-complete,15254.464282407407
464,Resolve ticket-complete,15261.210462962963
464,Resolve ticket-complete,15261.210462962963
464,Closed-complete,15287.319768518519
465,Assign seriousness-complete,15155.503900462963
465,Assign seriousness-complete,15155.504085648148
465,Take in charge ticket-complete,15160.318194444444
465,Resolve ticket-complete,15160.385324074074
465,Closed-complete,15188.507222222222
466,Assign seriousness-complete,15506.498981481482
466,Take in charge ticket-complete,15506.524398148149
466,Resolve ticket-complete,15509.315914351851
466,Closed-complete,15539.50042824074
467,Assign seriousness-complete,15947.515613425925
467,Take in charge ticket-complete,15958.293229166668
467,Wait-complete,15965.186944444444
467,Take in charge ticket-complete,15974.21480324074
467,Require upgrade-complete,15978.320520833333
467,Resolve ticket-complete,15982.502453703704
467,Closed-complete,15997.502696759258
468,Assign seriousness-complete,15007.512199074074
468,Take in charge ticket-complete,15009.533379629629
468,Wait-complete,15013.538229166666
468,Take in charge ticket-complete,15022.30449074074
468,Resolve ticket-complete,15022.304618055556
468,Closed-complete,15064.195092592592
469,Assign seriousness-complete,14732.346400462962
469,Take in charge ticket-complete,14732.347256944444
469,Wait-complete,14732.353831018518
469,Take in charge ticket-complete,14732.385462962962
469,Resolve ticket-complete,14732.385555555555
469,Closed-complete,14776.333761574075
470,Assign seriousness-complete,15919.465462962962
470,Take in charge ticket-complete,15933.262233796297
470,Wait-complete,15937.26917824074
470,Resolve ticket-complete,15960.290578703703
470,Closed-complete,15975.29074074074
471,Assign seriousness-complete,15118.227685185186
471,Take in charge ticket-complete,15118.227939814815
471,Wait-complete,15121.460127314815
471,Take in charge ticket-complete,15128.431574074075
471,Resolve ticket-complete,15128.431666666667
471,Closed-complete,15156.20181712963
472,Assign seriousness-complete,15544.459768518518
472,Take in charge ticket-complete,15544.503078703703
472,Resolve ticket-complete,15579.536238425926
472,Closed-complete,15594.53638888889
473,Assign seriousness-complete,14991.340902777778
473,Take in charge ticket-complete,14994.376180555555
473,Resolve ticket-complete,15033.319895833334
473,Closed-complete,15048.320104166667
474,Assign seriousness-complete,15988.532523148147
474,Assign seriousness-complete,15989.178530092593
474,Assign seriousness-complete,15995.171655092592
474,Take in charge ticket-complete,15995.171736111111
474,Wait-complete,16009.548159722222
474,Resolve ticket-complete,16022.579282407407
474,Closed-complete,16037.57949074074
475,Assign seriousness-complete,15077.488379629629
475,Take in charge ticket-complete,15077.489108796297
475,Resolve ticket-complete,15078.4559375
475,Closed-complete,15136.494872685185
476,Assign seriousness-complete,15055.563703703703
476,Take in charge ticket-complete,15065.487858796296
476,Wait-complete,15065.487939814815
476,Take in charge ticket-complete,15071.528460648147
476,Resolve ticket-complete,15071.529039351852
476,Closed-complete,15086.529131944444
477,Assign seriousness-complete,15343.273819444445
477,Take in charge ticket-complete,15343.27394675926
477,Resolve ticket-complete,15343.303634259259
477,Closed-complete,15381.278194444445
478,Assign seriousness-complete,15603.465949074074
478,Assign seriousness-complete,15603.466620370371
478,Take in charge ticket-complete,15604.452893518519
478,Wait-complete,15610.192858796296
478,Resolve ticket-complete,15625.248148148148
478,Closed-complete,15640.248287037037
479,Assign seriousness-complete,15475.520949074074
479,Resolve ticket-complete,15476.171041666666
479,Closed-complete,15506.528831018519
480,Assign seriousness-complete,15660.554733796296
480,Take in charge ticket-complete,15674.594189814814
480,Resolve ticket-complete,15677.287395833333
480,Closed-complete,15692.287569444445
481,Assign seriousness-complete,15217.465150462964
481,Take in charge ticket-complete,15218.494872685185
481,Resolve ticket-complete,15219.17960648148
481,Closed-complete,15248.46568287037
482,Assign seriousness-complete,15548.483310185185
482,Resolve ticket-complete,15551.22525462963
482,Resolve ticket-complete,15551.22525462963
482,Closed-complete,15585.486423611112
483,Assign seriousness-complete,15560.184907407407
483,Take in charge ticket-complete,15560.208819444444
483,Resolve ticket-complete,15561.437164351852
483,Closed-complete,15591.437523148148
484,Assign seriousness-complete,15824.299652777778
484,Take in charge ticket-complete,15839.174293981481
484,Wait-complete,15839.459328703704
484,Resolve ticket-complete,15842.178912037038
484,Closed-complete,15857.17912037037
485,Assign seriousness-complete,15156.308981481481
485,Assign seriousness-complete,15156.318125
485,Take in charge ticket-complete,15159.251516203703
485,Resolve ticket-complete,15159.321736111111
485,Closed-complete,15189.313032407408
486,Assign seriousness-complete,15243.410266203704
486,Take in charge ticket-complete,15243.4109375
486,Resolve ticket-complete,15243.415034722222
486,Closed-complete,15287.500983796297
487,Assign seriousness-complete,15726.573842592592
487,Take in charge ticket-complete,15743.480127314815
487,Resolve ticket-complete,15756.403773148148
487,Closed-complete,15771.403923611111
488,Assign seriousness-complete,15237.195069444444
488,Take in charge ticket-complete,15243.440092592593
488,Resolve ticket-complete,15244.50837962963
488,Closed-complete,15283.285034722223
489,Assign seriousness-complete,15057.5290625
489,Take in charge ticket-complete,15057.52925925926
489,Resolve ticket-complete,15058.305034722222
489,Closed-complete,15092.45181712963
490,Assign seriousness-complete,15166.450914351852
490,Take in charge ticket-complete,15167.20287037037
490,Resolve ticket-complete,15167.219479166666
490,Closed-complete,15199.452071759259
491,Assign seriousness-complete,15442.531898148149
491,Take in charge ticket-complete,15446.171550925927
491,Wait-complete,15450.320601851852
491,Resolve ticket-complete,15474.495428240742
491,Closed-complete,15490.292083333334
492,Assign seriousness-complete,15490.526759259259
492,Take in charge ticket-complete,15491.16625
492,Resolve ticket-complete,15491.436527777778
492,Closed-complete,15534.528993055555
493,Assign seriousness-complete,15330.617222222223
493,Take in charge ticket-complete,15335.270856481482
493,Resolve ticket-complete,15337.275150462963
493,Closed-complete,15374.618333333334
494,Assign seriousness-complete,15063.228842592593
494,Take in charge ticket-complete,15063.229664351851
494,Resolve ticket-complete,15063.42619212963
494,Closed-complete,15113.229537037038
495,Assign seriousness-complete,15540.53550925926
495,Take in charge ticket-complete,15540.535659722222
495,Resolve ticket-complete,15541.462974537037
495,Closed-complete,15584.542083333334
496,Assign seriousness-complete,16007.275254629629
496,Take in charge ticket-complete,16007.554733796296
496,Wait-complete,16008.34443287037
496,Resolve ticket-complete,16027.604953703703
496,Closed-complete,16042.605173611111
497,Assign seriousness-complete,15546.528275462962
497,Take in charge ticket-complete,15548.32991898148
497,Resolve ticket-complete,15561.457233796296
497,Closed-complete,15591.457534722222
498,Assign seriousness-complete,15597.179074074074
498,Take in charge ticket-complete,15597.179375
498,Resolve ticket-complete,15615.475740740741
498,Resolve ticket-complete,15615.475740740741
498,Closed-complete,15630.475902777778
499,Assign seriousness-complete,15002.292511574075
499,Take in charge ticket-complete,15002.492928240741
499,Resolve ticket-complete,15005.29074074074
499,Closed-complete,15046.299363425926
500,Assign seriousness-complete,15036.326921296297
500,Take in charge ticket-complete,15055.305335648149
500,Resolve ticket-complete,15055.57039351852
500,Closed-complete,15085.487291666666
501,Assign seriousness-complete,15495.429513888888
501,Assign seriousness-complete,15495.438113425926
501,Take in charge ticket-complete,15496.16537037037
501,Resolve ticket-complete,15497.511388888888
501,Closed-complete,15539.431504629629
502,Assign seriousness-complete,15607.192604166667
502,Take in charge ticket-complete,15608.174803240741
502,Resolve ticket-complete,15639.31412037037
502,Closed-complete,15654.39767361111
503,Assign seriousness-complete,15587.533287037037
503,Take in charge ticket-complete,15588.287465277777
503,Create SW anomaly-complete,15588.297013888889
503,Require upgrade-complete,15631.231805555555
503,Resolve ticket-complete,15632.251412037038
503,Closed-complete,15647.334965277778
504,Assign seriousness-complete,15819.253680555556
504,Take in charge ticket-complete,15819.27275462963
504,Wait-complete,15833.40662037037
504,Resolve ticket-complete,15841.394733796296
504,Closed-complete,15856.394930555556
505,Assign seriousness-complete,15359.517974537037
505,Take in charge ticket-complete,15359.518194444445
505,Resolve ticket-complete,15371.557233796297
505,Closed-complete,15392.52105324074
506,Assign seriousness-complete,15692.531238425925
506,Take in charge ticket-complete,15708.273622685185
506,Require upgrade-complete,15708.27619212963
506,Resolve ticket-complete,15719.52670138889
506,Closed-complete,15734.526898148148
507,Assign seriousness-complete,15943.516157407408
507,Take in charge ticket-complete,15944.171574074075
507,Resolve ticket-complete,15960.447997685185
507,Closed-complete,15975.448148148149
508,Assign seriousness-complete,15393.488472222221
508,Take in charge ticket-complete,15393.488645833333
508,Wait-complete,15394.322407407408
508,Resolve ticket-complete,15411.357546296296
508,Closed-complete,15426.274328703703
509,Assign seriousness-complete,14876.324502314816
509,Take in charge ticket-complete,14876.511342592592
509,Wait-complete,14879.445810185185
509,Wait-complete,14880.24238425926
509,Take in charge ticket-complete,14886.242881944445
509,Resolve ticket-complete,14886.243078703703
509,Closed-complete,14931.326724537037
510,Assign seriousness-complete,15537.458842592592
510,Take in charge ticket-complete,15537.458969907408
510,Wait-complete,15544.414560185185
510,Resolve ticket-complete,15579.228101851852
510,Closed-complete,15594.228263888888
511,Assign seriousness-complete,15450.450208333334
511,Take in charge ticket-complete,15457.325277777778
511,Resolve ticket-complete,15463.299409722222
511,Closed-complete,15483.45162037037
512,Assign seriousness-complete,15253.303425925926
512,Take in charge ticket-complete,15258.424791666666
512,Wait-complete,15260.478900462964
512,Resolve ticket-complete,15264.51474537037
512,Closed-complete,15288.472511574075
513,Assign seriousness-complete,15063.322893518518
513,Take in charge ticket-complete,15063.323217592593
513,Resolve ticket-complete,15068.233159722222
513,Closed-complete,15100.326724537037
514,Assign seriousness-complete,15335.412766203704
514,Take in charge ticket-complete,15335.56900462963
514,Resolve ticket-complete,15338.294606481482
514,Resolve ticket-complete,15338.294618055555
514,Closed-complete,15373.4175
515,Assign seriousness-complete,15267.237303240741
515,Take in charge ticket-complete,15267.237800925926
515,Resolve ticket-complete,15267.532037037037
515,Closed-complete,15319.32681712963
516,Assign seriousness-complete,15218.4809375
516,Take in charge ticket-complete,15222.314351851852
516,Wait-complete,15222.399421296297
516,Resolve ticket-complete,15232.321944444444
516,Closed-complete,15268.451805555556
517,Assign seriousness-complete,15034.557581018518
517,Take in charge ticket-complete,15034.557858796295
517,Take in charge ticket-complete,15034.558217592592
517,Wait-complete,15042.561365740741
517,Take in charge ticket-complete,15051.373425925925
517,Resolve ticket-complete,15051.37392361111
517,Closed-complete,15076.293263888889
518,Assign seriousness-complete,15058.632824074075
518,Take in charge ticket-complete,15058.633252314814
518,Resolve ticket-complete,15069.41962962963
518,Take in charge ticket-complete,15086.2159375
518,Resolve ticket-complete,15086.258055555556
518,Closed-complete,15101.258275462964
519,Assign seriousness-complete,15499.23050925926
519,Take in charge ticket-complete,15499.230613425925
519,Resolve ticket-complete,15499.236412037037
519,Closed-complete,15547.236608796296
520,Assign seriousness-complete,15611.455358796296
520,Take in charge ticket-complete,15625.340925925926
520,Resolve ticket-complete,15630.361909722222
520,Resolve ticket-complete,15630.361921296297
520,Closed-complete,15645.445474537037
521,Assign seriousness-complete,15348.367511574073
521,Take in charge ticket-complete,15349.279201388888
521,Resolve ticket-complete,15349.541527777777
521,Closed-complete,15400.368414351851
522,Assign seriousness-complete,15310.327858796296
522,Take in charge ticket-complete,15313.260462962962
522,Wait-complete,15313.272719907407
522,Resolve ticket-complete,15320.315613425926
522,Closed-complete,15343.334004629629
523,Take in charge ticket-complete,15902.310960648148
523,Wait-complete,15904.446909722223
523,Resolve ticket-complete,15918.51625
523,Closed-complete,15933.516469907407
524,Assign seriousness-complete,15328.520949074074
524,Take in charge ticket-complete,15330.528831018519
524,Resolve ticket-complete,15342.304131944444
524,Closed-complete,15372.304467592592
525,Assign seriousness-complete,15875.21824074074
525,Assign seriousness-complete,15875.218518518519
525,Take in charge ticket-complete,15887.246666666666
525,Wait-complete,15887.49386574074
525,Wait-complete,15918.5259375
526,Assign seriousness-complete,15404.257314814815
526,Take in charge ticket-complete,15405.62133101852
526,Wait-complete,15407.513125
526,Resolve ticket-complete,15419.37085648148
526,Closed-complete,15444.458472222223
527,Assign seriousness-complete,15756.336539351852
527,Wait-complete,15756.337870370371
527,Assign seriousness-complete,15757.263148148148
527,Assign seriousness-complete,15757.263217592592
527,Take in charge ticket-complete,15790.352314814814
527,Resolve ticket-complete,15790.527662037037
527,Closed-complete,15805.444594907407
528,Assign seriousness-complete,15511.200925925927
528,Take in charge ticket-complete,15511.201122685185
528,Resolve ticket-complete,15517.238715277777
528,Closed-complete,15557.201875
529,Assign seriousness-complete,15748.507766203704
529,Wait-complete,15750.404409722221
529,Wait-complete,15793.253298611111
529,Resolve ticket-complete,15793.293564814814
529,Closed-complete,15808.210381944444
530,Assign seriousness-complete,15897.546539351852
530,Take in charge ticket-complete,15916.180532407407
530,Wait-complete,15916.315891203703
530,Wait-complete,15917.320405092592
530,Wait-complete,15931.390590277777
530,Resolve ticket-complete,15931.440231481482
530,Closed-complete,15946.44045138889
531,Assign seriousness-complete,15313.583993055556
531,Take in charge ticket-complete,15314.261851851852
531,Resolve ticket-complete,15320.534212962963
531,Closed-complete,15344.590520833333
532,Assign seriousness-complete,15772.62380787037
532,Take in charge ticket-complete,15775.400868055556
532,Resolve ticket-complete,15775.634618055556
532,Take in charge ticket-complete,15777.372777777779
532,Wait-complete,15792.325613425926
532,Resolve ticket-complete,15792.407256944445
532,Closed-complete,15807.32414351852
533,Assign seriousness-complete,15552.481435185186
533,Take in charge ticket-complete,15552.517199074075
533,Resolve ticket-complete,15559.536701388888
533,Closed-complete,15589.537013888888
534,Assign seriousness-complete,15083.18875
534,Take in charge ticket-complete,15083.194351851851
534,Resolve ticket-complete,15083.19511574074
534,Closed-complete,15120.194837962963
535,Assign seriousness-complete,15315.379224537037
535,Take in charge ticket-complete,15317.355810185185
535,Resolve ticket-complete,15321.515289351852
535,Closed-complete,15353.382233796296
536,Assign seriousness-complete,15078.44949074074
536,Take in charge ticket-complete,15078.549965277778
536,Resolve ticket-complete,15079.549201388889
536,Closed-complete,15111.451851851853
537,Assign seriousness-complete,15492.314502314815
537,Take in charge ticket-complete,15492.314756944445
537,Wait-complete,15492.405520833334
537,Resolve ticket-complete,15517.311840277778
537,Closed-complete,15540.264270833333
538,Assign seriousness-complete,15378.560474537036
538,Take in charge ticket-complete,15378.566388888888
538,Resolve ticket-complete,15378.56775462963
538,Closed-complete,15409.562731481481
539,Assign seriousness-complete,15112.392060185186
539,Take in charge ticket-complete,15112.392314814815
539,Resolve ticket-complete,15113.327280092593
539,Closed-complete,15150.397233796297
540,Assign seriousness-complete,14855.270949074074
540,Take in charge ticket-complete,14860.266365740741
540,Resolve ticket-complete,14860.266956018519
540,Closed-complete,14888.278229166666
541,Assign seriousness-complete,15475.172685185185
541,Take in charge ticket-complete,15475.20931712963
541,Resolve ticket-complete,15475.228611111112
541,Closed-complete,15506.174293981481
542,Assign seriousness-complete,15243.515532407408
542,Take in charge ticket-complete,15243.538472222222
542,Resolve ticket-complete,15244.302905092592
542,Closed-complete,15287.604421296297
543,Assign seriousness-complete,15309.561805555555
543,Take in charge ticket-complete,15309.576585648148
543,Resolve ticket-complete,15313.257222222222
543,Closed-complete,15354.00167824074
544,Assign seriousness-complete,15350.362789351851
544,Take in charge ticket-complete,15350.510659722222
544,Resolve ticket-complete,15350.515104166667
544,Closed-complete,15381.368784722223
545,Assign seriousness-complete,15399.499050925926
545,Take in charge ticket-complete,15399.564780092593
545,Resolve ticket-complete,15399.576724537037
545,Closed-complete,15437.417002314814
546,Assign seriousness-complete,15310.33275462963
546,Take in charge ticket-complete,15310.369722222222
546,Resolve ticket-complete,15310.39138888889
546,Closed-complete,15343.33386574074
547,Assign seriousness-complete,14790.419849537036
547,Wait-complete,14790.430081018518
547,Take in charge ticket-complete,14804.185694444444
547,Wait-complete,14804.213263888889
547,Take in charge ticket-complete,14831.403900462963
547,Resolve ticket-complete,14831.404375
547,Closed-complete,14846.404479166667
548,Assign seriousness-complete,15110.2159375
548,Take in charge ticket-complete,15114.316261574075
548,Wait-complete,15114.324872685185
548,Resolve ticket-complete,15118.270358796297
548,Closed-complete,15142.541909722222
549,Assign seriousness-complete,15385.302453703704
549,Take in charge ticket-complete,15385.4084375
549,Resolve ticket-complete,15399.388356481482
549,Closed-complete,15416.306122685186
550,Assign seriousness-complete,15212.178969907407
550,Resolve ticket-complete,15212.184837962963
550,Closed-complete,15245.180775462963
551,Assign seriousness-complete,15539.329085648149
551,Take in charge ticket-complete,15539.537777777778
551,Wait-complete,15546.208252314815
551,Resolve ticket-complete,15554.546712962963
551,Closed-complete,15584.546944444444
552,Assign seriousness-complete,15495.330046296296
552,Take in charge ticket-complete,15495.330289351852
552,Resolve ticket-complete,15496.191979166666
552,Closed-complete,15528.33375
553,Assign seriousness-complete,15757.403923611111
553,Take in charge ticket-complete,15775.258090277777
553,Wait-complete,15775.336087962964
553,Resolve ticket-complete,15777.37449074074
553,Closed-complete,15792.3746875
554,Assign seriousness-complete,15750.58050925926
554,Resolve ticket-complete,15782.581712962963
554,Closed-complete,15797.49861111111
555,Assign seriousness-complete,14958.534108796297
555,Take in charge ticket-complete,14960.363182870371
555,Resolve ticket-complete,14973.48445601852
555,Closed-complete,15003.4846875
556,Assign seriousness-complete,15526.266180555556
556,Resolve ticket-complete,15526.280902777778
556,Closed-complete,15559.270960648148
557,Take in charge ticket-complete,15762.626574074075
557,Resolve ticket-complete,15803.316550925925
557,Closed-complete,15818.316770833333
558,Assign seriousness-complete,16000.268657407407
558,Take in charge ticket-complete,16003.48199074074
558,Take in charge ticket-complete,16014.251157407407
558,Resolve ticket-complete,16037.40667824074
558,Closed-complete,16052.406863425926
559,Assign seriousness-complete,15981.337083333334
559,Take in charge ticket-complete,15986.178425925926
559,Wait-complete,15989.265127314815
559,Resolve ticket-complete,16009.268240740741
559,Closed-complete,16024.268460648149
560,Assign seriousness-complete,14727.5353125
560,Take in charge ticket-complete,14735.187060185186
560,Resolve ticket-complete,14749.201550925925
560,Closed-complete,14764.20175925926
561,Assign seriousness-complete,15491.488888888889
561,Take in charge ticket-complete,15491.559710648147
561,Resolve ticket-complete,15492.319895833334
561,Closed-complete,15535.493344907407
562,Assign seriousness-complete,14957.614270833334
562,Take in charge ticket-complete,14960.389097222222
562,Resolve ticket-complete,14964.299907407407
562,Closed-complete,15016.618472222222
563,Assign seriousness-complete,15112.171655092592
563,Take in charge ticket-complete,15112.512407407406
563,Resolve ticket-complete,15113.425868055556
563,Closed-complete,15149.492928240741
564,Assign seriousness-complete,15134.321296296297
564,Take in charge ticket-complete,15134.408425925925
564,Resolve ticket-complete,15142.24337962963
564,Closed-complete,15167.32712962963
565,Assign seriousness-complete,15537.168113425925
565,Take in charge ticket-complete,15537.168298611112
565,Wait-complete,15538.428194444445
565,Resolve ticket-complete,15539.530810185186
565,Closed-complete,15584.278020833333
566,Assign seriousness-complete,15695.388344907407
566,Take in charge ticket-complete,15707.482476851852
566,Wait-complete,15712.395196759258
566,Take in charge ticket-complete,15712.469212962964
566,Wait-complete,15712.611655092593
566,Resolve ticket-complete,15713.292372685186
566,Closed-complete,15728.292546296296
567,Assign seriousness-complete,15184.323310185186
567,Take in charge ticket-complete,15184.395613425926
567,Resolve ticket-complete,15184.42505787037
567,Closed-complete,15239.326608796297
568,Assign seriousness-complete,15209.2053125
568,Take in charge ticket-complete,15209.205393518518
568,Resolve ticket-complete,15210.53087962963
568,Closed-complete,15257.208819444444
569,Assign seriousness-complete,15155.280543981482
569,Assign seriousness-complete,15155.280775462963
569,Take in charge ticket-complete,15160.398611111112
569,Resolve ticket-complete,15162.23181712963
569,Closed-complete,15188.285254629629
570,Assign seriousness-complete,15489.420324074074
570,Take in charge ticket-complete,15489.442824074074
570,Resolve ticket-complete,15489.514340277778
570,Closed-complete,15527.42412037037
571,Assign seriousness-complete,15104.320347222223
571,Take in charge ticket-complete,15105.454050925926
571,Wait-complete,15134.276284722222
571,Take in charge ticket-complete,15146.279050925927
571,Resolve ticket-complete,15146.281921296297
571,Closed-complete,15161.282164351851
572,Assign seriousness-complete,14757.334803240741
572,Wait-complete,14757.475277777778
572,Take in charge ticket-complete,14757.497939814815
572,Resolve ticket-complete,14757.498055555556
572,Take in charge ticket-complete,14757.52619212963
572,Wait-complete,14757.556840277777
572,Take in charge ticket-complete,14760.247488425926
572,Resolve ticket-complete,14760.248564814814
572,Closed-complete,14789.333622685184
573,Assign seriousness-complete,15551.17136574074
573,Take in charge ticket-complete,15551.171608796296
573,Wait-complete,15551.241666666667
573,Resolve ticket-complete,15552.295671296297
573,Closed-complete,15585.229363425926
574,Take in charge ticket-complete,15322.324814814814
574,Resolve ticket-complete,15322.32568287037
574,Closed-complete,15372.326944444445
575,Assign seriousness-complete,16023.621099537037
575,Take in charge ticket-complete,16037.585717592592
575,Wait-complete,16038.338506944445
575,Resolve ticket-complete,16049.572002314815
575,Closed-complete,16064.572175925927
576,Assign seriousness-complete,14944.611006944444
576,Take in charge ticket-complete,14945.653854166667
576,Resolve ticket-complete,14945.655729166667
576,Resolve ticket-complete,14945.655729166667
576,Closed-complete,14989.611539351852
577,Assign seriousness-complete,15093.32099537037
577,Take in charge ticket-complete,15093.321134259259
577,Take in charge ticket-complete,15093.41386574074
577,Resolve ticket-complete,15111.176435185185
577,Closed-complete,15126.176585648149
578,Assign seriousness-complete,15239.215590277778
578,Resolve ticket-complete,15243.196296296297
578,Closed-complete,15272.222546296296
579,Assign seriousness-complete,15020.494918981482
579,Take in charge ticket-complete,15020.495046296297
579,Resolve ticket-complete,15020.495474537038
579,Closed-complete,15066.46894675926
580,Assign seriousness-complete,15083.30736111111
580,Take in charge ticket-complete,15083.30755787037
580,Resolve ticket-complete,15086.211296296296
580,Closed-complete,15129.312858796296
581,Assign seriousness-complete,15516.260520833333
581,Take in charge ticket-complete,15516.261030092594
581,Wait-complete,15517.297291666666
581,Resolve ticket-complete,15524.306516203704
581,Closed-complete,15554.27818287037
582,Assign seriousness-complete,14953.260914351851
582,Take in charge ticket-complete,14956.2678125
582,Resolve ticket-complete,14957.361631944445
582,Take in charge ticket-complete,14958.612233796297
582,Wait-complete,14959.367916666666
582,Take in charge ticket-complete,14978.586168981481
582,Resolve ticket-complete,14978.60775462963
582,Closed-complete,14993.607905092593
583,Assign seriousness-complete,15496.518657407407
583,Take in charge ticket-complete,15497.167835648148
583,Resolve ticket-complete,15498.495902777779
583,Closed-complete,15527.521099537036
584,Assign seriousness-complete,15043.356041666666
584,Take in charge ticket-complete,15043.356585648147
584,Wait-complete,15043.38625
584,Take in charge ticket-complete,15047.267534722223
584,Wait-complete,15051.491261574074
584,Take in charge ticket-complete,15058.535486111112
584,Resolve ticket-complete,15058.535648148149
584,Closed-complete,15085.208819444444
585,Assign seriousness-complete,14861.397939814815
585,Take in charge ticket-complete,14861.398414351852
585,Resolve ticket-complete,14861.398495370371
585,Closed-complete,14905.403159722222
586,Assign seriousness-complete,15545.529212962963
586,Take in charge ticket-complete,15547.510173611112
586,Resolve ticket-complete,15555.429976851852
586,Closed-complete,15591.535208333333
587,Assign seriousness-complete,14700.275023148148
587,Take in charge ticket-complete,14728.24693287037
587,Wait-complete,14728.276689814815
587,Take in charge ticket-complete,14728.444421296297
587,Resolve ticket-complete,14728.476863425925
587,Closed-complete,14743.47699074074
588,Assign seriousness-complete,14642.328217592592
588,Take in charge ticket-complete,14657.60068287037
588,Resolve ticket-complete,14659.266493055555
588,Closed-complete,14674.266724537038
589,Assign seriousness-complete,15541.293657407406
589,Take in charge ticket-complete,15544.183912037037
589,Resolve ticket-complete,15545.51707175926
589,Closed-complete,15589.300439814815
590,Assign seriousness-complete,14957.40644675926
590,Take in charge ticket-complete,14958.593981481481
590,Resolve ticket-complete,14958.606400462962
590,Closed-complete,15001.4103125
591,Insert ticket-complete,14734.413912037036
591,Assign seriousness-complete,14734.485833333334
591,Take in charge ticket-complete,14740.203136574075
591,Resolve ticket-complete,14741.48556712963
591,Closed-complete,14765.416863425926
592,Take in charge ticket-complete,15362.278171296297
592,Resolve ticket-complete,15370.627118055556
592,Closed-complete,15393.285011574075
593,Assign seriousness-complete,16009.309328703705
593,Take in charge ticket-complete,16050.387511574074
593,Resolve ticket-complete,16050.533425925925
593,Closed-complete,16065.533645833333
594,Assign seriousness-complete,16037.318831018518
594,Take in charge ticket-complete,16037.346574074074
594,Resolve ticket-complete,16055.29056712963
594,Closed-complete,16070.290787037036
595,Assign seriousness-complete,16034.376203703703
595,Take in charge ticket-complete,16034.416006944444
595,Wait-complete,16034.491400462963
595,Resolve ticket-complete,16058.472754629629
595,Closed-complete,16073.47289351852
